Step 0 | loss:2.238386869430542 lr:0.0 gpu_resources:16631460352
Step 3 | loss:2.173109531402588 lr:8.999999999999999e-06 gpu_resources:16712456192
Step 3 | loss:3.189432144165039 lr:8.999999999999999e-06 gpu_resources:16506485760
Step 3 | loss:1.633684515953064 lr:8.999999999999999e-06 gpu_resources:16838855680
Step 4 | loss:2.2732439041137695 lr:1.1999999999999999e-05 gpu_resources:16769588224
Step 4 | loss:1.8577560186386108 lr:1.1999999999999999e-05 gpu_resources:16772248576
Step 4 | loss:1.9909112453460693 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.140563488006592 lr:1.1999999999999999e-05 gpu_resources:16643707392
Step 4 | loss:2.0754806995391846 lr:1.1999999999999999e-05 gpu_resources:16810421248
Step 4 | loss:3.2166459560394287 lr:1.1999999999999999e-05 gpu_resources:16454232064
Step 4 | loss:2.0819733142852783 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:1.7987029552459717 lr:1.1999999999999999e-05 gpu_resources:16781130752
Step 4 | loss:1.9154636859893799 lr:1.1999999999999999e-05 gpu_resources:16813147136
Step 4 | loss:2.0625250339508057 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.5649282932281494 lr:1.1999999999999999e-05 gpu_resources:16746317824
Step 4 | loss:2.7681548595428467 lr:1.1999999999999999e-05 gpu_resources:16499771392
Step 4 | loss:2.6578335762023926 lr:1.1999999999999999e-05 gpu_resources:16585752064
Step 4 | loss:2.0871760845184326 lr:1.1999999999999999e-05 gpu_resources:16826907648
Step 4 | loss:2.6257967948913574 lr:1.1999999999999999e-05 gpu_resources:16650797568
Step 4 | loss:2.084811210632324 lr:1.1999999999999999e-05 gpu_resources:16834692096
Step 4 | loss:2.418341636657715 lr:1.1999999999999999e-05 gpu_resources:16663204352
Step 4 | loss:2.7177140712738037 lr:1.1999999999999999e-05 gpu_resources:16575061504
Step 4 | loss:2.190091371536255 lr:1.1999999999999999e-05 gpu_resources:16650797568
Step 4 | loss:2.1911697387695312 lr:1.1999999999999999e-05 gpu_resources:16839832576
Step 4 | loss:2.0489678382873535 lr:1.1999999999999999e-05 gpu_resources:16823491584
Step 4 | loss:1.8942316770553589 lr:1.1999999999999999e-05 gpu_resources:16697751552
Step 4 | loss:2.0991382598876953 lr:1.1999999999999999e-05 gpu_resources:16761743360
Step 4 | loss:2.2710134983062744 lr:1.1999999999999999e-05 gpu_resources:16663204352
Step 4 | loss:1.9142817258834839 lr:1.1999999999999999e-05 gpu_resources:16833420288
Step 4 | loss:2.1978750228881836 lr:1.1999999999999999e-05 gpu_resources:16688558592
Step 4 | loss:1.758313775062561 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:1.8518863916397095 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.0044679641723633 lr:1.1999999999999999e-05 gpu_resources:16807869440
Step 4 | loss:2.0205626487731934 lr:1.1999999999999999e-05 gpu_resources:16716265472
Step 4 | loss:2.202594041824341 lr:1.1999999999999999e-05 gpu_resources:16632599040
Step 4 | loss:2.0197863578796387 lr:1.1999999999999999e-05 gpu_resources:16782474240
Step 4 | loss:1.7876425981521606 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:1.7543160915374756 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:1.9600428342819214 lr:1.1999999999999999e-05 gpu_resources:16769952768
Step 4 | loss:1.9864755868911743 lr:1.1999999999999999e-05 gpu_resources:16714131456
Step 4 | loss:1.8525036573410034 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.1286532878875732 lr:1.1999999999999999e-05 gpu_resources:16786828288
Step 4 | loss:2.0812995433807373 lr:1.1999999999999999e-05 gpu_resources:16771677184
Step 4 | loss:2.0277533531188965 lr:1.1999999999999999e-05 gpu_resources:16707729408
Step 4 | loss:1.9710276126861572 lr:1.1999999999999999e-05 gpu_resources:16781130752
Step 4 | loss:1.787213921546936 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.1240744590759277 lr:1.1999999999999999e-05 gpu_resources:16746317824
Step 4 | loss:2.3872272968292236 lr:1.1999999999999999e-05 gpu_resources:16637686272
Step 4 | loss:2.0982272624969482 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.000337600708008 lr:1.1999999999999999e-05 gpu_resources:16757639168
Step 4 | loss:1.822065830230713 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.16618013381958 lr:1.1999999999999999e-05 gpu_resources:16784514048
Step 4 | loss:2.2716054916381836 lr:1.1999999999999999e-05 gpu_resources:16702347264
Step 4 | loss:2.059553861618042 lr:1.1999999999999999e-05 gpu_resources:16705595392
Step 4 | loss:2.1857962608337402 lr:1.1999999999999999e-05 gpu_resources:16748664832
Step 4 | loss:2.6630496978759766 lr:1.1999999999999999e-05 gpu_resources:16562370048
Step 4 | loss:2.462501287460327 lr:1.1999999999999999e-05 gpu_resources:16718432256
Step 4 | loss:1.9298018217086792 lr:1.1999999999999999e-05 gpu_resources:16803273728
Step 4 | loss:2.0470540523529053 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:1.9506759643554688 lr:1.1999999999999999e-05 gpu_resources:16748664832
Step 4 | loss:1.8448067903518677 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.3337037563323975 lr:1.1999999999999999e-05 gpu_resources:16753358848
Step 4 | loss:2.0981712341308594 lr:1.1999999999999999e-05 gpu_resources:16658035200
Step 4 | loss:2.086770534515381 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.315460681915283 lr:1.1999999999999999e-05 gpu_resources:16767900672
Step 4 | loss:2.1273539066314697 lr:1.1999999999999999e-05 gpu_resources:16727623680
Step 4 | loss:2.4228103160858154 lr:1.1999999999999999e-05 gpu_resources:16710486016
Step 4 | loss:2.7476494312286377 lr:1.1999999999999999e-05 gpu_resources:16613593600
Step 5 | loss:1.7885717153549194 lr:1.4999999999999999e-05 gpu_resources:16832039936
Step 5 | loss:2.347242593765259 lr:1.4999999999999999e-05 gpu_resources:16695453696
Step 5 | loss:2.4314494132995605 lr:1.4999999999999999e-05 gpu_resources:16632599040
Step 5 | loss:2.033660411834717 lr:1.4999999999999999e-05 gpu_resources:16734582784
Step 5 | loss:2.039184808731079 lr:1.4999999999999999e-05 gpu_resources:16759691264
Step 5 | loss:2.573591947555542 lr:1.4999999999999999e-05 gpu_resources:16688558592
Step 5 | loss:2.351668357849121 lr:1.4999999999999999e-05 gpu_resources:16714426368
Step 5 | loss:2.510310411453247 lr:1.4999999999999999e-05 gpu_resources:16585752064
Step 5 | loss:1.980647087097168 lr:1.4999999999999999e-05 gpu_resources:16789507072
Step 5 | loss:1.903325080871582 lr:1.4999999999999999e-05 gpu_resources:16831634432
Step 5 | loss:2.4015841484069824 lr:1.4999999999999999e-05 gpu_resources:16734689280
Step 5 | loss:2.152679920196533 lr:1.4999999999999999e-05 gpu_resources:16700049408
Step 5 | loss:1.6762486696243286 lr:1.4999999999999999e-05 gpu_resources:16825893888
Step 5 | loss:1.897758960723877 lr:1.4999999999999999e-05 gpu_resources:16734582784
Step 5 | loss:2.079686164855957 lr:1.4999999999999999e-05 gpu_resources:16838855680
Step 5 | loss:1.7697244882583618 lr:1.4999999999999999e-05 gpu_resources:16814763008
Step 5 | loss:2.0381293296813965 lr:1.4999999999999999e-05 gpu_resources:16759691264
Step 5 | loss:1.9188227653503418 lr:1.4999999999999999e-05 gpu_resources:16785167360
Step 5 | loss:2.423393487930298 lr:1.4999999999999999e-05 gpu_resources:16611181056
Step 5 | loss:2.065784454345703 lr:1.4999999999999999e-05 gpu_resources:16758872064
Step 5 | loss:1.9679244756698608 lr:1.4999999999999999e-05 gpu_resources:16758872064
Step 5 | loss:1.6711595058441162 lr:1.4999999999999999e-05 gpu_resources:16838855680
Step 5 | loss:2.0758254528045654 lr:1.4999999999999999e-05 gpu_resources:16697751552
Step 5 | loss:2.08415150642395 lr:1.4999999999999999e-05 gpu_resources:16669221376
Step 5 | loss:2.0556514263153076 lr:1.4999999999999999e-05 gpu_resources:16759691264
Step 5 | loss:2.0234665870666504 lr:1.4999999999999999e-05 gpu_resources:16794082304
Step 5 | loss:2.777428388595581 lr:1.4999999999999999e-05 gpu_resources:16593580544
Step 5 | loss:2.0272014141082764 lr:1.4999999999999999e-05 gpu_resources:16776829952
Step 5 | loss:2.020873785018921 lr:1.4999999999999999e-05 gpu_resources:16757358592
Step 5 | loss:1.9340475797653198 lr:1.4999999999999999e-05 gpu_resources:16838855680
Step 5 | loss:2.0808403491973877 lr:1.4999999999999999e-05 gpu_resources:16798678016
Step 5 | loss:1.8888988494873047 lr:1.4999999999999999e-05 gpu_resources:16805571584
Step 5 | loss:2.108334541320801 lr:1.4999999999999999e-05 gpu_resources:16838855680
Step 5 | loss:1.6533855199813843 lr:1.4999999999999999e-05 gpu_resources:16814763008
Step 5 | loss:2.007335901260376 lr:1.4999999999999999e-05 gpu_resources:16727623680
Step 5 | loss:2.22078275680542 lr:1.4999999999999999e-05 gpu_resources:16767900672
Step 5 | loss:2.6478304862976074 lr:1.4999999999999999e-05 gpu_resources:16582151680
Step 5 | loss:2.3258392810821533 lr:1.4999999999999999e-05 gpu_resources:16739569664
Step 5 | loss:2.3706183433532715 lr:1.4999999999999999e-05 gpu_resources:16693155840
Step 5 | loss:2.3286044597625732 lr:1.4999999999999999e-05 gpu_resources:16725325824
Step 5 | loss:2.1425352096557617 lr:1.4999999999999999e-05 gpu_resources:16789142528
Step 5 | loss:1.8387572765350342 lr:1.4999999999999999e-05 gpu_resources:16835636224
Step 5 | loss:2.2748286724090576 lr:1.4999999999999999e-05 gpu_resources:16786828288
Step 5 | loss:2.627739906311035 lr:1.4999999999999999e-05 gpu_resources:16579657216
Step 5 | loss:2.5867927074432373 lr:1.4999999999999999e-05 gpu_resources:16772135936
Step 5 | loss:2.8818914890289307 lr:1.4999999999999999e-05 gpu_resources:16618680832
Step 5 | loss:2.621565580368042 lr:1.4999999999999999e-05 gpu_resources:16693155840
Step 5 | loss:2.3189260959625244 lr:1.4999999999999999e-05 gpu_resources:16727623680
Step 5 | loss:2.107351064682007 lr:1.4999999999999999e-05 gpu_resources:16800975872
Step 5 | loss:3.4903364181518555 lr:1.4999999999999999e-05 gpu_resources:16485990400
Step 5 | loss:2.5487334728240967 lr:1.4999999999999999e-05 gpu_resources:16613593600
Step 5 | loss:2.143341541290283 lr:1.4999999999999999e-05 gpu_resources:16732235776
Step 5 | loss:2.0773746967315674 lr:1.4999999999999999e-05 gpu_resources:16716396544
Step 5 | loss:2.2761590480804443 lr:1.4999999999999999e-05 gpu_resources:16814763008
Step 5 | loss:1.8507534265518188 lr:1.4999999999999999e-05 gpu_resources:16838855680
Step 5 | loss:2.7192492485046387 lr:1.4999999999999999e-05 gpu_resources:16632599040
Step 5 | loss:2.185835838317871 lr:1.4999999999999999e-05 gpu_resources:16794786816
Step 5 | loss:1.898888111114502 lr:1.4999999999999999e-05 gpu_resources:16736929792
Step 5 | loss:2.3539440631866455 lr:1.4999999999999999e-05 gpu_resources:16637686272
Step 5 | loss:1.9903804063796997 lr:1.4999999999999999e-05 gpu_resources:16807869440
Step 5 | loss:2.2305102348327637 lr:1.4999999999999999e-05 gpu_resources:16748664832
Step 5 | loss:1.7946782112121582 lr:1.4999999999999999e-05 gpu_resources:16838855680
Step 5 | loss:2.7155871391296387 lr:1.4999999999999999e-05 gpu_resources:16538717696
Step 5 | loss:2.4115149974823 lr:1.4999999999999999e-05 gpu_resources:16613593600
Step 6 | loss:2.510446786880493 lr:1.7999999999999997e-05 gpu_resources:16628326912
Step 6 | loss:2.3419981002807617 lr:1.7999999999999997e-05 gpu_resources:16705595392
Step 6 | loss:2.2925198078155518 lr:1.7999999999999997e-05 gpu_resources:16693155840
Step 6 | loss:1.9227213859558105 lr:1.7999999999999997e-05 gpu_resources:16759691264
Step 6 | loss:2.0183582305908203 lr:1.7999999999999997e-05 gpu_resources:16666681856
Step 6 | loss:1.8108175992965698 lr:1.7999999999999997e-05 gpu_resources:16835636224
Step 6 | loss:1.9130696058273315 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.1976265907287598 lr:1.7999999999999997e-05 gpu_resources:16714426368
Step 6 | loss:1.9533127546310425 lr:1.7999999999999997e-05 gpu_resources:16823491584
Step 6 | loss:1.7016559839248657 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.0959978103637695 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.1115031242370605 lr:1.7999999999999997e-05 gpu_resources:16757639168
Step 6 | loss:2.7221593856811523 lr:1.7999999999999997e-05 gpu_resources:16569884160
Step 6 | loss:1.7521060705184937 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.1108880043029785 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.0116941928863525 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.37129807472229 lr:1.7999999999999997e-05 gpu_resources:16669221376
Step 6 | loss:2.2280161380767822 lr:1.7999999999999997e-05 gpu_resources:16805571584
Step 6 | loss:1.848922848701477 lr:1.7999999999999997e-05 gpu_resources:16833682432
Step 6 | loss:2.314502477645874 lr:1.7999999999999997e-05 gpu_resources:16708515840
Step 6 | loss:2.215742588043213 lr:1.7999999999999997e-05 gpu_resources:16646070784
Step 6 | loss:2.028296947479248 lr:1.7999999999999997e-05 gpu_resources:16784514048
Step 6 | loss:1.9517149925231934 lr:1.7999999999999997e-05 gpu_resources:16743970816
Step 6 | loss:1.7918812036514282 lr:1.7999999999999997e-05 gpu_resources:16835636224
Step 6 | loss:1.926565408706665 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:1.838727593421936 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.189300060272217 lr:1.7999999999999997e-05 gpu_resources:16833420288
Step 6 | loss:2.5685086250305176 lr:1.7999999999999997e-05 gpu_resources:16763795456
Step 6 | loss:2.9436304569244385 lr:1.7999999999999997e-05 gpu_resources:16522757632
Step 6 | loss:1.8980810642242432 lr:1.7999999999999997e-05 gpu_resources:16817060864
Step 6 | loss:2.3564391136169434 lr:1.7999999999999997e-05 gpu_resources:16693155840
Step 6 | loss:2.625687599182129 lr:1.7999999999999997e-05 gpu_resources:16493811712
Step 6 | loss:1.920533537864685 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.502811908721924 lr:1.7999999999999997e-05 gpu_resources:16718432256
Step 6 | loss:2.155050277709961 lr:1.7999999999999997e-05 gpu_resources:16833420288
Step 6 | loss:2.143416404724121 lr:1.7999999999999997e-05 gpu_resources:16627511808
Step 6 | loss:1.9607634544372559 lr:1.7999999999999997e-05 gpu_resources:16767900672
Step 6 | loss:1.9931395053863525 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:1.8376814126968384 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.4414420127868652 lr:1.7999999999999997e-05 gpu_resources:16627511808
Step 6 | loss:2.0067882537841797 lr:1.7999999999999997e-05 gpu_resources:16739657728
Step 6 | loss:1.891664743423462 lr:1.7999999999999997e-05 gpu_resources:16784514048
Step 6 | loss:2.4174304008483887 lr:1.7999999999999997e-05 gpu_resources:16695453696
Step 6 | loss:2.1409969329833984 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.1826887130737305 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.769761562347412 lr:1.7999999999999997e-05 gpu_resources:16554601984
Step 6 | loss:1.969313383102417 lr:1.7999999999999997e-05 gpu_resources:16729921536
Step 6 | loss:2.1411218643188477 lr:1.7999999999999997e-05 gpu_resources:16761743360
Step 6 | loss:2.124908447265625 lr:1.7999999999999997e-05 gpu_resources:16718432256
Step 6 | loss:1.9656187295913696 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.8772616386413574 lr:1.7999999999999997e-05 gpu_resources:16532577792
Step 6 | loss:2.544868230819702 lr:1.7999999999999997e-05 gpu_resources:16552205824
Step 6 | loss:2.2879905700683594 lr:1.7999999999999997e-05 gpu_resources:16751011840
Step 6 | loss:1.8965284824371338 lr:1.7999999999999997e-05 gpu_resources:16814763008
Step 6 | loss:1.8014854192733765 lr:1.7999999999999997e-05 gpu_resources:16810167296
Step 6 | loss:1.8762154579162598 lr:1.7999999999999997e-05 gpu_resources:16839087104
Step 6 | loss:2.081092357635498 lr:1.7999999999999997e-05 gpu_resources:16814763008
Step 6 | loss:2.0991814136505127 lr:1.7999999999999997e-05 gpu_resources:16660578816
Step 6 | loss:2.243394136428833 lr:1.7999999999999997e-05 gpu_resources:16618680832
Step 6 | loss:1.7402585744857788 lr:1.7999999999999997e-05 gpu_resources:16833682432
Step 6 | loss:2.1324524879455566 lr:1.7999999999999997e-05 gpu_resources:16655524352
Step 6 | loss:3.033616542816162 lr:1.7999999999999997e-05 gpu_resources:16575641088
Step 6 | loss:2.0728702545166016 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:1.7789243459701538 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 7 | loss:1.6738545894622803 lr:2.1e-05 gpu_resources:16832039936
Step 7 | loss:2.0713679790496826 lr:2.1e-05 gpu_resources:16723027968
Step 7 | loss:1.74164617061615 lr:2.1e-05 gpu_resources:16838855680
Step 7 | loss:2.184185266494751 lr:2.1e-05 gpu_resources:16810167296
Step 7 | loss:2.1257100105285645 lr:2.1e-05 gpu_resources:16839087104
Step 7 | loss:1.7598742246627808 lr:2.1e-05 gpu_resources:16767900672
Step 7 | loss:1.878119945526123 lr:2.1e-05 gpu_resources:16770450432
Step 7 | loss:2.117933750152588 lr:2.1e-05 gpu_resources:16833420288
Step 7 | loss:2.4866864681243896 lr:2.1e-05 gpu_resources:16697751552
Step 7 | loss:2.615732431411743 lr:2.1e-05 gpu_resources:16714426368
Step 7 | loss:1.8194804191589355 lr:2.1e-05 gpu_resources:16729921536
Step 7 | loss:2.3390979766845703 lr:2.1e-05 gpu_resources:16577392128
Step 7 | loss:2.9556310176849365 lr:2.1e-05 gpu_resources:16475932672
Step 7 | loss:2.3511617183685303 lr:2.1e-05 gpu_resources:16695453696
Step 7 | loss:2.326427936553955 lr:2.1e-05 gpu_resources:16743970816
Step 7 | loss:2.3450992107391357 lr:2.1e-05 gpu_resources:16772135936
Step 7 | loss:2.2088704109191895 lr:2.1e-05 gpu_resources:16838855680
Step 7 | loss:1.8416991233825684 lr:2.1e-05 gpu_resources:16838855680
Step 7 | loss:1.9313135147094727 lr:2.1e-05 gpu_resources:16746317824
Step 7 | loss:1.9511390924453735 lr:2.1e-05 gpu_resources:16838855680
Step 7 | loss:2.100006341934204 lr:2.1e-05 gpu_resources:16838855680
Step 7 | loss:1.838435411453247 lr:2.1e-05 gpu_resources:16784514048
Step 7 | loss:2.694106101989746 lr:2.1e-05 gpu_resources:16655999488
Step 7 | loss:2.4110524654388428 lr:2.1e-05 gpu_resources:16618981888
Step 7 | loss:1.7632876634597778 lr:2.1e-05 gpu_resources:16839562240
Step 7 | loss:3.490267276763916 lr:2.1e-05 gpu_resources:16509095424
Step 7 | loss:2.5601601600646973 lr:2.1e-05 gpu_resources:16710486016
